0-65535,/83291f309f2f2855d8ec8167d913a25e/ometiff-pyramids/ometiffs/VAN0013-LK-202-96-IMS_PosMode_multilayer.ome.tif
32571392-32636927,/83291f309f2f2855d8ec8167d913a25e/ometiff-pyramids/ometiffs/VAN0013-LK-202-96-IMS_PosMode_multilayer.ome.tif
34996224-35127295,/83291f309f2f2855d8ec8167d913a25e/ometiff-pyramids/ometiffs/VAN0013-LK-202-96-IMS_PosMode_multilayer.ome.tif
